   Run        n0        n1    LT[0]    LT[1]     Q[0]     Q[1]       df       Pt       Pb        A dA(stat) dA(syst)        x       Q2        W        E       th      phi        tot_Syst  tot_SystRelUnc         Pt_Syst   Pt_SystRelUnc         Pb_Syst   Pb_SystRelUnc         df_Syst   df_SystRelUnc         AQ_Syst   AQ_SystRelUnc        ALT_Syst  ALT_SystRelUnc          C_bg-W    C_bg-WRelUnc          R_bg-W    R_bg-WRelUnc     A_bg_pair-W A_bg_pair-WRelUnc          f_el-W    f_el-WRelUnc          C_el-W    C_el-WRelUnc 
 72913      8328      8731   0.9151   0.9147    4.947    4.952   0.1884   0.6059   0.8851   0.6728  0.09853  0.07562   0.5586     4.37    2.078    1.732    0.671   0.1216          -9.233          0.1363          0.6647         0.06017         -0.8659         0.01155          0.1882          0.1063       -0.001413         0.02658       0.0007644         0.05315           1.045       0.0002896          0.0211       0.0002065          -0.022       0.0002896           0.969        0.009695         0.01889       0.0004865 
 72913     10280     10533   0.9151   0.9147    4.947    4.952    0.186   0.6059   0.8851   0.6251  0.09133   0.0696   0.5394    4.258    2.122    1.694   0.6699   0.1268          -9.343          0.1585          0.6647         0.06017         -0.8659         0.01155           0.186          0.1075       -0.001413         0.04428       0.0007644         0.08857           1.053       0.0003629         0.02468       0.0002409          -0.022       0.0003629          0.9685         0.00969         0.01898       0.0005535 
 72913     12552     12905   0.9151   0.9147    4.947    4.952   0.1839   0.6059   0.8851   0.6269    0.084  0.06972   0.5212    4.157    2.164    1.651   0.6704   0.1324          -9.466          0.1317          0.6647         0.06017         -0.8659         0.01155          0.1835           0.109       -0.001413         0.01845       0.0007644         0.03691           1.064       0.0004223         0.02997       0.0002955          -0.022       0.0004223          0.9673        0.009678         0.01955       0.0005151 
 72913     15475     15798   0.9151   0.9147    4.947    4.952   0.1817   0.6059   0.8851   0.7531  0.07787  0.06908   0.5029    4.048    2.206    1.612   0.6694   0.1359          -9.567          0.1314          0.6647         0.06017         -0.8659         0.01155          0.1816          0.1101       -0.001413         0.01662       0.0007644         0.03323           1.076       0.0004686         0.03518       0.0003506          -0.022       0.0004686           0.966        0.009666         0.02009       0.0004584 
 72913     18730     19317   0.9151   0.9147    4.947    4.952   0.1795   0.6059   0.8851   0.5685  0.07295  0.06237   0.4847    3.935    2.247    1.575   0.6674    0.141           -9.69          0.1363          0.6647         0.06017         -0.8659         0.01155          0.1793          0.1115       -0.001413         0.02185       0.0007644         0.04371           1.091       0.0006355         0.04133       0.0004091          -0.022       0.0006355          0.9644         0.00965         0.02085        0.000623 
 72913     21578     22195   0.9151   0.9147    4.947    4.952   0.1774   0.6059   0.8851   0.6491  0.06856  0.06609   0.4663    3.812    2.287    1.544    0.663   0.1477          -9.803          0.2374          0.6647         0.06017         -0.8659         0.01155          0.1772          0.1129       -0.001413          0.0893       0.0007644          0.1786           1.104       0.0006786         0.04764       0.0004782          -0.022       0.0006786          0.9625        0.009632         0.02166       0.0005473 
 72913     24099     24663   0.9151   0.9147    4.947    4.952   0.1752   0.6059   0.8851   0.5727  0.06714  0.06103   0.4472    3.675    2.326    1.521   0.6555   0.1546          -9.927          0.1612          0.6647         0.06017         -0.8659         0.01155           0.175          0.1143       -0.001413         0.04284       0.0007644         0.08569           1.118       0.0008289         0.05314       0.0005321          -0.022       0.0008289          0.9606        0.009614         0.02236       0.0006587 
 72913     26026     26667   0.9151   0.9147    4.947    4.952   0.1731   0.6059   0.8851   0.5543  0.06628  0.06276   0.4284     3.54    2.365    1.496   0.6479   0.1602          -10.05          0.1548          0.6647         0.06017         -0.8659         0.01155          0.1729          0.1157       -0.001413         0.03696       0.0007644         0.07393            1.13       0.0009263         0.05799       0.0005825          -0.022       0.0009263          0.9585        0.009594         0.02304       0.0006955 
 72913     26974     27020   0.9151   0.9147    4.947    4.952   0.1708   0.6059   0.8851   0.5454   0.0664  0.06247   0.4098    3.403    2.402    1.473   0.6396   0.1678          -10.18          0.1709          0.6647         0.06017         -0.8659         0.01155          0.1707          0.1171       -0.001413         0.04842       0.0007644         0.09683           1.142        0.001011         0.06313       0.0006375          -0.022        0.001011          0.9561        0.009571         0.02386       0.0007117 
 72913     27066     28048   0.9151   0.9147    4.947    4.952   0.1685   0.6059   0.8851   0.5046   0.0675  0.06212   0.3901    3.251     2.44    1.458   0.6277   0.1789          -10.33          0.1585          0.6647         0.06017         -0.8659         0.01155          0.1683          0.1189       -0.001413         0.03806       0.0007644         0.07612           1.152        0.001118         0.06699       0.0006767          -0.022        0.001118          0.9535        0.009546         0.02457       0.0007745 
 72913     26610     27141   0.9151   0.9147    4.947    4.952   0.1661   0.6059   0.8851   0.5831  0.07012  0.07124   0.3688     3.08    2.478    1.448   0.6121   0.1982          -10.48          0.1503          0.6647         0.06017         -0.8659         0.01155          0.1658          0.1206       -0.001413         0.02927       0.0007644         0.05855           1.159        0.001104         0.07035       0.0007175          -0.022        0.001104          0.9505        0.009518         0.02533       0.0007109 
 72913     24620     24971   0.9151   0.9147    4.947    4.952   0.1637   0.6059   0.8851   0.6362  0.07549  0.07588   0.3461    2.895    2.518    1.441   0.5939   0.2272          -10.64          0.1484          0.6647         0.06017         -0.8659         0.01155          0.1634          0.1224       -0.001413         0.02557       0.0007644         0.05115           1.168        0.001121         0.07447        0.000766          -0.022        0.001121          0.9466        0.009481         0.02636       0.0006751 
 72913     23317     23595   0.9151   0.9147    4.947    4.952   0.1614   0.6059   0.8851   0.4521  0.08132   0.0685   0.3238    2.719     2.56    1.422   0.5786   0.2482          -10.78          0.1553          0.6647         0.06017         -0.8659         0.01155          0.1612           0.124       -0.001413         0.03154       0.0007644         0.06308           1.192        0.001556         0.08262       0.0008388          -0.022        0.001556          0.9412         0.00943         0.02814        0.001015 
 72913     20233     20399   0.9151   0.9147    4.947    4.952   0.1592   0.6059   0.8851    0.389   0.0905  0.07218   0.3028     2.56    2.602     1.39   0.5672   0.2567          -10.92          0.1792          0.6647         0.06017         -0.8659         0.01155          0.1591          0.1257       -0.001413         0.05014       0.0007644          0.1003           1.223        0.001953         0.09377       0.0009536          -0.022        0.001953          0.9345        0.009368         0.03047        0.001221 
 72913     12245     12527   0.9151   0.9147    4.947    4.952    0.157   0.6059   0.8851   0.5053   0.1207  0.07958   0.2818    2.399    2.645    1.357    0.555   0.2641          -11.08          0.2542          0.6647         0.06017         -0.8659         0.01155          0.1568          0.1276       -0.001413         0.09445       0.0007644          0.1889           1.251        0.001922          0.1056        0.001104          -0.022        0.001922          0.9269        0.009298         0.03296        0.001053 
 72913      1213      1318   0.9151   0.9147    4.947    4.952   0.1552   0.6059   0.8851 -0.02568   0.4503    0.158   0.2626    2.249    2.682    1.329   0.5425   0.2683          -11.21           0.143          0.6647         0.06017         -0.8659         0.01155           0.155          0.1291       -0.001413         0.00246       0.0007644        0.004921           1.481         0.02372          0.1147       0.0001839          -0.022         0.02372          0.9203        0.009237         0.03493           0.013 
